"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"78","RT @MALAVIKAAVINASH: And now the Indian “intellectuals” will start chest beating/hyperventilating at Modiji’s intolerance towards the JeM t…",FALSE,0,NA,2019-02-26 07:48:35,FALSE,NA,"1100301587614818304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Online_Piracy",35,TRUE,FALSE,NA,NA
"79","@kirannazsamaa Look at that confidence <U+0001F450>..She Talking NonSense with full expressions.

Eagerly waiting to See her r… https://t.co/HWl1tAQ58P",FALSE,0,"kirannazsamaa",2019-02-26 07:48:35,TRUE,"1099650550340243457","1100301587602239488","722253764","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarketingMvrick",0,FALSE,FALSE,NA,NA
"80","RT @pid_gov: Indian aircrafts intruded from Muzaffarabad sector. Facing timely and effective response from Pakistan Air Force, released pay…",FALSE,0,NA,2019-02-26 07:48:35,FALSE,NA,"1100301587422081024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","samnavigator",524,TRUE,FALSE,NA,NA
"81","RT @ANI: Vijay Gokhale: Credible information was received that JeM was attempting other attacks in the country. A pre-emptive strike became…",FALSE,0,NA,2019-02-26 07:48:35,FALSE,NA,"1100301586797027330",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","avinash_mailme",819,TRUE,FALSE,NA,NA
"82","RT @Ish_Bhandari: India goes 60 KM inside Pakistan to destroy #Balakot.

This is how Armies fight, openly &amp; bravely &amp; not by using suicide…",FALSE,0,NA,2019-02-26 07:48:35,FALSE,NA,"1100301586721587201",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","filmbuff1611",1720,TRUE,FALSE,NA,NA
"83","RT @brijeshkalappa: Who is responsible for India's victory in 1948, 1965 and 1971 and so many surgical strikes and military successes there…",FALSE,0,NA,2019-02-26 07:48:35,FALSE,NA,"1100301586654527488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BenlitaPinto",16,TRUE,FALSE,NA,NA
"84","RT @mentionarslan: One tree martyred in #balakot
Modi ji ae mazaq ae<U+0001F602>
#PakistanArmy 
#Balakot https://t.co/oT7FiCKBSk",FALSE,0,NA,2019-02-26 07:48:35,FALSE,NA,"1100301586620911617",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","loverlucky2",73,TRUE,FALSE,NA,NA
"85","See the smiling faces. Cabinet Committee on Security CCS meeting on at PM’s residence. #Surgicalstrike2… https://t.co/oTMyqaKPSa",FALSE,0,NA,2019-02-26 07:48:35,TRUE,NA,"1100301585744158721",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bhairavsevak",0,FALSE,FALSE,NA,NA
"86","RT @TimesNow: #IndiaStrikes | PM Modi personally monitored the entire operation through the control room at the Prime Minister's Office in…",FALSE,0,NA,2019-02-26 07:48:35,FALSE,NA,"1100301585203191808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vimo_67",30,TRUE,FALSE,NA,NA
"87","RT @Abhina_Prakash: Bombing Balakot means India hasn’t crossed LoC but the international boundary and attacked the Pakistani military direc…",FALSE,0,NA,2019-02-26 07:48:35,FALSE,NA,"1100301585005985792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RajuVegesena",53,TRUE,FALSE,NA,NA
"88","RT @ANI: #WATCH Foreign Secy says,""This facility in Balakot was headed by Maulana Yusuf Azhar alias Ustad Ghauri, brother in law of JeM Chi…",FALSE,0,NA,2019-02-26 07:48:35,FALSE,NA,"1100301584678993926",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShirishKamble15",1042,TRUE,FALSE,NA,NA
"89","RT @HamasulGhani: Indian Fools,
Let me show you the difference between 200 Kg Suicide Bomb vs 1000 Kg Bomb dropped by Indian Jets during so…",FALSE,0,NA,2019-02-26 07:48:35,FALSE,NA,"1100301584477704193",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hellosayss",109,TRUE,FALSE,NA,NA
"90","RT @navfrn: Indian Army got action in Uri.

Indian Air Force got action in Balakot.

Indian Navy will get its action soon?

#Surgicalstrike…",FALSE,0,NA,2019-02-26 07:48:34,FALSE,NA,"1100301583781224448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rajesh2804",1,TRUE,FALSE,NA,NA
"91","RT @aniruddh_dave: Salute to our #IndianAirforce for attack at #Balakot happy that #IndiaStrikesBack it’s called #surgicalstrike2 #IAFStrik…",FALSE,0,NA,2019-02-26 07:48:34,FALSE,NA,"1100301583600893952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jaskirat110",75,TRUE,FALSE,NA,NA
"92","RT @mosharrafzaidi: Just to be clear: #Balakot is not in Azad Kashmir. 

If Indian Air Force planes dropped payload in Balakot, they crosse…",FALSE,0,NA,2019-02-26 07:48:34,FALSE,NA,"1100301583353552901",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GRshekhar1",6343,TRUE,FALSE,NA,NA
"93","RT @FriedKebab: Good morning. so super power India crossed 3 KM into LOC killed 300 Jaish-e-Mohammed members though India itself claims tha…",FALSE,0,NA,2019-02-26 07:48:34,FALSE,NA,"1100301582162370561",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HassaanFaridi",155,TRUE,FALSE,NA,NA
"94","RT @KanchanGupta: Because neither Jaish nor its sugar daddy #Pakistan believed it's #NewIndia? Because of limp response to 26/11 they could…",FALSE,0,NA,2019-02-26 07:48:34,FALSE,NA,"1100301581495529474",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WritingFYI",12,TRUE,FALSE,NA,NA
"95","RT @TheCrazy_Freak: 3:30 AM 26th Feb 
12 Mirage 2000 Indian Air Force Fighter jets struck JeM Terror camps in Pakistan's Balakot area and o…",FALSE,0,NA,2019-02-26 07:48:34,FALSE,NA,"1100301580786589696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iNisha",5,TRUE,FALSE,NA,NA
"96","RT @timesofindia: .@IAF_MCC strike in Pakistan killed 300 terrorists: Government source 

Read: https://t.co/Nch0zzKCWM 

#IndiaStrikesBack…",FALSE,0,NA,2019-02-26 07:48:34,FALSE,NA,"1100301580279009280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bjp_ronak",87,TRUE,FALSE,NA,NA
"97","RT @WajSKhan: Eight hours after the Indians conduct their first major air incursion into Pakistani territory since 1971, this is what we kn…",FALSE,0,NA,2019-02-26 07:48:34,FALSE,NA,"1100301580258168832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HamzaAliAmjad_",100,TRUE,FALSE,NA,NA
"98","We were expecting this!<U+0001F525> Congrats #IAF_MCC for a perfect execution at the #LOC.Remember #Pakistan, it’s you who ini… https://t.co/HcETZdF41I",FALSE,0,NA,2019-02-26 07:48:33,TRUE,NA,"1100301580052488194",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iamashhhwin94",0,FALSE,FALSE,NA,NA
"99","RT @KanchanGupta: Because neither Jaish nor its sugar daddy #Pakistan believed it's #NewIndia? Because of limp response to 26/11 they could…",FALSE,0,NA,2019-02-26 07:48:33,FALSE,NA,"1100301580048359424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bharat46931237",10,TRUE,FALSE,NA,NA
"100","RT @timesofindia: .@IAF_MCC strike in Pakistan killed 300 terrorists: Reuters quoting government source

Keep following our LIVE blog for m…",FALSE,0,NA,2019-02-26 07:48:33,FALSE,NA,"1100301579880525824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Schai_k_pujarin",48,TRUE,FALSE,NA,NA
"101","RT @DrGPradhan: .@RahulGandhi remember one thing. If u mess with @narendramodi your cost &amp; damages would be very high

U want to scale down…",FALSE,0,NA,2019-02-26 07:48:33,FALSE,NA,"1100301579868127233",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","piyushleads",191,TRUE,FALSE,NA,NA
"102","@AkshaySriniva12 @urstrulyMahesh @IAF_MCC <U+0001F952><U+0001F336><U+FE0F><U+0001F346><U+0001F96C><U+0001F966><U+0001F33D><U+0001F955><U+0001F954>
#IndianAirForce has successfully eliminated 15 #ISIS trees in… https://t.co/FNlGhsTAky",FALSE,0,"AkshaySriniva12",2019-02-26 07:48:33,TRUE,"1100299448201015297","1100301579800977409","851725588704448513","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","farooqmirzaa",0,FALSE,FALSE,NA,NA
"103","RT @abhijitmajumder: This is not #surgicalstrike2.
#Balakot is in Khyber Pakhtunkhwa, just 60 km or so from Abbottabad where Pakistan milit…",FALSE,0,NA,2019-02-26 07:48:33,FALSE,NA,"1100301578781655040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rajsidnik",2680,TRUE,FALSE,NA,NA
"104","RT @swapan55: #Balakot. This is the New India. We are with you @narendramodi",FALSE,0,NA,2019-02-26 07:48:33,FALSE,NA,"1100301578706272256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vnay_85",1751,TRUE,FALSE,NA,NA
"105","RT @DrGPradhan: .@RahulGandhi remember one thing. If u mess with @narendramodi your cost &amp; damages would be very high

U want to scale down…",FALSE,0,NA,2019-02-26 07:48:33,FALSE,NA,"1100301578567704576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Viivekanand0063",191,TRUE,FALSE,NA,NA
"106","Your order item is delivered today by ""INDIAN AIR FORCE""

Hope your bag of joy brought a smile to your face! 
Tell… https://t.co/wiIIvN2dZd",FALSE,0,NA,2019-02-26 07:48:33,TRUE,NA,"1100301578303463429",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1RoniRoy",0,FALSE,FALSE,NA,NA
"107","Sir Baajwa's Statement: In 1948 India took our Kashmir

In 1965 took our Lahore

In 1971 took our Bangladesh

In 19… https://t.co/bUlfMJOIpv",FALSE,0,NA,2019-02-26 07:48:33,TRUE,NA,"1100301578299416576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","varunkumarca",0,FALSE,FALSE,NA,NA
"108","Firstly, the alleged terrorist camps in Pakistan are nothing but a figment of Modi’s imagination.2ndly d only thing… https://t.co/vtwOxXDPrx",FALSE,0,NA,2019-02-26 07:48:33,TRUE,NA,"1100301577716408321",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Admirable_Aamir",0,FALSE,FALSE,NA,NA
"109","@drshamamohd @nsitharaman If mirage can do this...just think, what Rafael will do<U+0001F60A>
#modihaitohmumkinhai
#Balakot
#JaiHind <U+0001F1EE><U+0001F1F3>",FALSE,0,"drshamamohd",2019-02-26 07:48:33,FALSE,"1100294214590611456","1100301577603239936","941134694","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sid_enlighten",0,FALSE,FALSE,NA,NA
"110","@timesofindia @IAF_MCC What a claim: 12 fighter aircraft, dropped a mere 1000 kg bombs, and before heading   back f… https://t.co/gHLqemhPhu",FALSE,0,"timesofindia",2019-02-26 07:48:33,TRUE,"1100293518923304960","1100301576697204744","134758540","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SalmanShad8",0,FALSE,FALSE,NA,NA
"111","RT @shubham04_: I'm from Balakot , Pakistan . It was early morning , a huge burst and sounds of bombing happened . When I went out air craf…",FALSE,0,NA,2019-02-26 07:48:32,FALSE,NA,"1100301575178731520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Deepak2006116",26,TRUE,FALSE,NA,NA
"112","RT @Sweets_rinky: #Surgicalstrike2 #IndianAirForce #Balakot #IndiaStrikesBack

Pakistan Defence right now #Howsthejosh <U+0001F639><U+0001F639><U+0001F639><U+0001F639><U+0001F639><U+0001F639> <U+0001F447> https://t.c…",FALSE,0,NA,2019-02-26 07:48:32,FALSE,NA,"1100301575040360448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PriyaSh32505350",1,TRUE,FALSE,NA,NA
"113","RT @abhijitmajumder: This is not #surgicalstrike2.
#Balakot is in Khyber Pakhtunkhwa, just 60 km or so from Abbottabad where Pakistan milit…",FALSE,0,NA,2019-02-26 07:48:32,FALSE,NA,"1100301572972589056",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","subhamsarkar977",2680,TRUE,FALSE,NA,NA
"114","@TheTweetOfGod @shilparathnam GOD also knows about this political propaganda #SurgicalStrikes #Balakot",FALSE,0,"TheTweetOfGod",2019-02-26 07:48:32,FALSE,"1100258698344034304","1100301572381204480","204832963","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","akshayKGT",0,FALSE,FALSE,NA,NA
"115","RT @ArcaneReport: “Ye naya Hindustan hai, ye ghar me ghusega bhi aur maarega bhi.”

Terror launch pads and control rooms in Balakot, Chakot…",FALSE,0,NA,2019-02-26 07:48:32,FALSE,NA,"1100301572238598144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AfrithaNoureen",34,TRUE,FALSE,NA,NA
"116","RT @sharmaAvl: For 70 years, no government allowed the IAF to even cross the LOC.

Today we have not just crossed the LOC but have even cro…",FALSE,0,NA,2019-02-26 07:48:32,FALSE,NA,"1100301572158812162",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BitopanSarma15",409,TRUE,FALSE,NA,NA
"117","@ndtv @Nidhi How is the Jaish ? #Balakot #IndiaStrikesBack",FALSE,0,"ndtv",2019-02-26 07:48:31,FALSE,NA,"1100301571353726976","37034483","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Patridiot2",0,FALSE,FALSE,NA,NA
"118","RT @muglikar_: There are 2 Balakot's. One is a small time village in LoC and other is a big town inside Pakistan.

Entire Pakistan is worri…",FALSE,0,NA,2019-02-26 07:48:31,FALSE,NA,"1100301570770493440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ShriVyas_Vani",1047,TRUE,FALSE,NA,NA
"119","RT @KazmiWajahat: Meanwhile the Indian Defence Ministry has no information about breaching of Pakistan air space by the coward #IndianAirFo…",FALSE,0,NA,2019-02-26 07:48:31,FALSE,NA,"1100301570581905408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ahmadnabeel12",211,TRUE,FALSE,NA,NA
"120","RT @Desi_nigaa: INDIAN PILOTS WHILE LOOKING AT TREES #Balakot https://t.co/NabHsajPNR",FALSE,0,NA,2019-02-26 07:48:31,FALSE,NA,"1100301570569310208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IamMomin70",6,TRUE,FALSE,NA,NA
"121","RT @pid_gov: Indian aircrafts intruded from Muzaffarabad sector. Facing timely and effective response from Pakistan Air Force, released pay…",FALSE,0,NA,2019-02-26 07:48:31,FALSE,NA,"1100301570447720449",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IamTeDevil",524,TRUE,FALSE,NA,NA
"122","RT @CNBCTV18News: Foreign Secretary, Vijay Gokhale says on Feb 14, a suicide terror attack was carried out by JeM in J&amp;K. JeM responsible f…",FALSE,0,NA,2019-02-26 07:48:31,FALSE,NA,"1100301570367868928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","avinash_mailme",153,TRUE,FALSE,NA,NA
"123","RT @ThJohnsonNPS: What I find amazing is that Balakot is deep into Pakistan &amp; only, I believe,130 KM from Islamabad. It’s pretty apparent t…",FALSE,0,NA,2019-02-26 07:48:31,FALSE,NA,"1100301570292568064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ashley_xoxo66",4,TRUE,FALSE,NA,NA
"124","RT @KazmiWajahat: Meanwhile the Indian Defence Ministry has no information about breaching of Pakistan air space by the coward #IndianAirFo…",FALSE,0,NA,2019-02-26 07:48:31,FALSE,NA,"1100301569973735424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fazalullah1673",211,TRUE,FALSE,NA,NA
"125","RT @timesofindia: Salute to the Air Force for a meticulous operation, tweets BJP leader @rammadhavbjp 

Keep following our LIVE blog for mo…",FALSE,0,NA,2019-02-26 07:48:31,FALSE,NA,"1100301569529004033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FanSalmanKhan27",11,TRUE,FALSE,NA,NA
"126","RT @suhasinih: Sources confirm that the biggest JeM training camp that India struck today was the one in Balakot, Khyber Pakhtunkhwa.",FALSE,0,NA,2019-02-26 07:48:31,FALSE,NA,"1100301568463626241",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wilson_b",252,TRUE,FALSE,NA,NA
"127","RT @ShivAroor: Full text of the Indian Foreign Secretary’s statement in India’s air strikes in Balakot (Pakistan, not PoK). #IndiaStrikesBa…",FALSE,0,NA,2019-02-26 07:48:31,FALSE,NA,"1100301567767408641",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yourboy_md",423,TRUE,FALSE,NA,NA
"128","RT @indiaforums: The josh is clearly high right now.
 So proud of the Indian Airforce for executing the plan with such precision. We salute…",FALSE,0,NA,2019-02-26 07:48:30,FALSE,NA,"1100301567641694208",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nimminambiar24",124,TRUE,FALSE,NA,NA
"129","RT @the_hindu: Yusuf Azhar alias Mohammad Salim was one of the men who hijacked the Indian Airline flight IC 814 to Kandahar in 1999. The J…",FALSE,0,NA,2019-02-26 07:48:30,FALSE,NA,"1100301567612411904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arfaanooor",141,TRUE,FALSE,NA,NA
"130","RT @SiddhiSankalkar: Blood avenged, task accomplished
Just as how India had wished
We gave them enough chances, they deserve to be punished…",FALSE,0,NA,2019-02-26 07:48:30,FALSE,NA,"1100301567444439041",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnupKrGhoshal1",8,TRUE,FALSE,NA,NA
"131","RT @shrushtispeaks: Their blood was avenged. Thank you #IndianAirForce and @narendramodi ji! <U+0001F64F><U+0001F1EE><U+0001F1F3>

#Surgicalstrike2 
#IndiaStrikesBack 
#Bal…",FALSE,0,NA,2019-02-26 07:48:30,FALSE,NA,"1100301566731403264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","r_ursr",3,TRUE,FALSE,NA,NA
"132","RT @rameshsrivats: IAF Jets bomb Balakot. Super. Now the Bal is in their Kot.",FALSE,0,NA,2019-02-26 07:48:30,FALSE,NA,"1100301566286929920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aabhii00",733,TRUE,FALSE,NA,NA
